pathImg,option,price,title,hot_line,url,point,rating_total,producer,color,Hệ điều hành,Ngôn ngữ,Màn hình,Camera sau,Camera trước,Chụp ảnh nâng cao,Quay phim,chip,ram,memory,Thẻ nhớ ngoài,Kích thước,Trọng lượng g,Dung lượng pin,Mạng di động,SIM,Wifi,Sạc
"https://didongmango.com/images/products/2022/06/10/original/xd_1654880364.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xv_1654880364.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xt_1654880364.jpg.jpg",256G,7.990.000₫,iPhone Xs 256G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-xs-max/iphone-xs-256g-cu-dep-99-p774.html,5/5,42,IPHONE,"Đen,Trắng,Vàng",iOS 14.4,Có tiếng Việt,Super Retina OLED 5.8 inches 1125 x 2436 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,4 Gb,256 Gb,Không,Dài 143.6 mm - Ngang 70.9 mm - Dày 7.7 mm,177g,2658 mAh,"3G, 4G LTE Cat 16",Nano SIM & eSIM,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot","Sạc nhanh, sạc không dây"
"https://didongmango.com/images/products/2022/06/10/original/xd_1654880060.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xv_1654880060.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xt_1654880060.jpg.jpg",256G,9.990.000₫,iPhone Xs Max 256G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-xs-max/iphone-xs-max-256g-cu-dep-99-p777.html,4/5,48,IPHONE,"Trắng,Đen,Vàng",iOS 14.4,Có tiếng Việt,Super Retina OLED 6.5 inches 1242 x 2688 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,4 Gb,256 Gb,Không,Dài 157.5 mm - Ngang 77.4 mm - Dày 7.7 mm,208g,3174 mAh,"3G, 4G LTE Cat 16",Nano SIM & eSIM,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot","Sạc nhanh, sạc không dây"
"https://didongmango.com/images/products/2022/01/16/large/formatfactoryuntitled-1_1642319976.jpg,https://didongmango.com/images/products/2020/09/05/original/1_1599276115.jpg.jpg",16G,1.090.000₫,Sony Z3 16G cũ (Đẹp 98-99%) ,0982351080,https://didongmango.com/sony-z3/sony-z3-p1340.html,5/5,292,SONY,"Trắng,Vàng,Đen,Xanh",,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"20.7 MP, f/2.0","2.2 MP, f/2.8","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 801,3 GB RAM,16 Gb,Có,146 x 72 x 7.3 mm,152 g,Li-Ion 3100 mAh,2G/3G/4G,1 Sim,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/04/24/large/untitled-2_1650850887.jpg,,5.190.000₫,LG Velvet 5G 2 SIM cũ ,0982351080,https://didongmango.com/lg-velvet/lg-velvet-5g-2-sim-cu-dep-99-p1482.html,5/5,103,LG,Đen,,,Có tiếng Việt,P-OLED 6.8\ Full HD+,48MP + 8MP + 5MP,16 MP,"Dual-LED flash, HDR, panorama","FullHD 1080p@30fps,  FullHD 1080p@60fps,  4K 2160p@30fps",Snapdragon 765,8GB,128 GB,,167.1 x 74 x 7.85 mm,180g,"4,300 mAh",2G/3G/4G/5G,2 SIM,Wi-Fi 802.11 a/b/g/n/ac
https://didongmango.com/images/products/2022/06/14/large/2u4064d20170411t17111477339_1655193147.jpg,,2.190.000₫,Sony Xperia XZs 2 SIM cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz/sony-xperia-xzs-2-sim-cu-dep-99-p1515.html,5/5,741,SONY,"Trắng,Đen,Xanh,Vàng",,7.1,Tiếng Việt,IPS 5.2 inches Full HD,"19 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@30fps gyro-EIS, 720p@960fps, HDR",Snapdragon 820,4 GB RAM,32Gb,Có,146 x 72 x 8.1 mm,161 g,Li-Ion 2900 mAh,2G/3G/4G,2 Sim,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2021/07/25/large/sony-xperia-xz--1_1562058368jpg_1627262160.jpg,https://didongmango.com/images/products/2019/07/02/original/sony-xperia-xz--1_1562058368.jpg.jpg",,1.690.000₫,Sony Xperia XZ cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz/sony-xperia-xz-cu-dep-99-p741.html,5/5,747,SONY,"Trắng,Hồng,Xanh,Đen",,6.0,Tiếng Việt,IPS 5.2 inches Full HD,"23 MP, f/2.0","13 MP, f/2.0","LED flash, HDR, panorama","2160p@30fps, 1080p@60fps, 720p@120fps, HDR",Snapdragon 820 14 nm,3 GB RAM,32Gb,"MicroSD, hỗ trợ tối đa 512 GB",146 x 72 x 8.1 mm,161 g,Li-Ion 2900 mAh,2G/3G/4G,1 SIM NANO,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2022/06/10/original/xd_1654880260.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xv_1654880260.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/xt_1654880260.jpg.jpg",64G,8.790.000₫,iPhone Xs Max 64G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-xs-max/iphone-xs-max-64g-cu-dep-99-p776.html,5/5,113,IPHONE,"Đen,Trắng,Vàng",iOS 14.4,Có tiếng Việt,Super Retina OLED 6.5 inches 1242 x 2688 pixels,"12 MP, f/1.8 + 12 MP, f/2.4","7 MP, f/2.2","Chụp ảnh xóa phông, Chế độ Slow Motion, Chế độ chụp ban đêm ánh sáng yếu, A.I Camera, Điều chỉnh khẩu độ, Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama, Chống rung quang học OIS","4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.",Apple A12 Bionic 6 nhân,4 Gb,64 Gb,Không,Dài 157.5 mm - Ngang 77.4 mm - Dày 7.7 mm,208g,3174 mAh,"3G, 4G LTE Cat 16",Nano SIM & eSIM,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, Wi-Fi hotspot","Sạc nhanh, sạc không dây"
https://didongmango.com/images/products/2020/03/06/original/iphone-5c-32gb-1_1562743667jpg_1583465514.jpg.jpg,16G,1.190.000₫,iPhone 5C 16G cũ (Đẹp 98-99%) - Cam kết hàng nguyên bản ,0982351080,https://didongmango.com/iphone-5c/iphone-5c-16g-cu-dep-97-99-p1083.html,5/5,78,IPHONE,"Xanh,Xanh,Trắng,Hồng,Vàng",iOS 10.3.3,Tiếng Việt,IPS LCD 4.0 inches 640 x 1136 pixels,"8 MP, f/2.4",1.2 MP,"LED flash, panorama, HDR",1080p@30fps,Apple A6,1 GB,16 GB,Không,124.4 x 59.2 x 9 mm,132 g,Li-Po 1510 mAh,2G/ 3G/ 4G,1 SIM NANO,Wi-Fi 802.11 b/g/n,2.0
"https://didongmango.com/images/products/2022/06/09/original/xzp-trang_1654773337.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzph_1654773337.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzpdo_1654773337.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzpd_1654773337.jpg.jpg",,3.690.000₫,Sony XZ Premium 2 SIM cũ (Đẹp 99%) ,0982351080,https://didongmango.com/sony-xz-premium/sony-xz-premium-2-sim-cu-dep-99-p949.html,5/5,311,SONY,"Đen,Titan,Đỏ,Hồng",,8.0 Oreo,Đa ngôn ngữ,IPS LCD 5.46 inches 4K 2160 x 3840 Pixels,19 MP,"13 MP Camera góc rộng, Nhận diện khuôn mặt, Chụp bằng giọng nói, Quay video Full HD, Chế độ làm đẹp","Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama","2160p@30fps, 1080p@30fps gyro-EIS, 720p@960fps, HDR",Qualcomm Snapdragon 835 8 nhân 64-bit,4 GB,64 GB,"MicroSD, hỗ trợ tối đa 256 GB",Dài 156 mm - Rộng 77 mm - Ngang 7.9 mm,191 g,Pin chuẩn Li-Ion 3230 mAh,"3G, 4G LTE Cat 16",2 SIM Nano SIM 2 chung khe thẻ nhớ,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, DLNA, Wi-Fi Direct, Wi-Fi hotspot"
"https://didongmango.com/images/products/2022/06/09/original/xzp-trang_1654773192.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzph_1654773192.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzpdo_1654773192.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzpd_1654773192.jpg.jpg",,2.590.000₫,Sony XZ Premium cũ (Đẹp 99%)  ,0982351080,https://didongmango.com/sony-xz-premium/sony-xz-premium-cu-99-p1190.html,5/5,732,SONY,"Đen,Titan,Đỏ",,8.0 Oreo,Đa ngôn ngữ,IPS LCD 5.46 inches 4K 2160 x 3840 Pixels,19 MP,"13 MP Camera góc rộng, Nhận diện khuôn mặt, Chụp bằng giọng nói, Quay video Full HD, Chế độ làm đẹp","Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama","2160p@30fps, 1080p@30fps gyro-EIS, 720p@960fps, HDR",Qualcomm Snapdragon 835 8 nhân 64-bit,4 GB,64 GB,"MicroSD, hỗ trợ tối đa 256 GB",Dài 156 mm - Rộng 77 mm - Ngang 7.9 mm,191 g,Pin chuẩn Li-Ion 3230 mAh,"3G, 4G LTE Cat 16",1 SIM Nano,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, DLNA, Wi-Fi Direct, Wi-Fi hotspot"
https://didongmango.com/images/products/2020/04/25/original/gsmarena_002_1587811369.jpg.jpg,,4.790.000₫,LG Velvet 5G cũ (đẹp 99%) ,0982351080,https://didongmango.com/lg-velvet/lg-velvet-p1331.html,5/5,61,LG,"Đen,Đỏ,Trắng,Xanh",,,Có tiếng Việt,,48MP + 8MP + 5MP,16 MP,"Dual-LED flash, HDR, panorama",,Snapdragon 765,8GB,128 GB,,167.1 x 74 x 7.85 mm,180g,"4,300 mAh",2G/3G/4G/5G,,Wi-Fi 802.11 a/b/g/n/ac
"https://didongmango.com/images/products/2022/06/09/original/xzp-trang_1654773111.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzph_1654773111.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzpd_1654773111.jpg.jpg,https://didongmango.com/images/products/2022/06/09/original/xzpdo_1654773111.jpg.jpg",,2.890.000₫,Sony XZ Premium Mới ,0982351080,https://didongmango.com/sony-xz-premium/sony-xz-premium-new-p1272.html,5/5,416,SONY,"Đen,Đỏ,Titan",,8.0 Oreo,Đa ngôn ngữ,IPS LCD 5.46 inches 4K 2160 x 3840 Pixels,19 MP,"13 MP Camera góc rộng, Nhận diện khuôn mặt, Chụp bằng giọng nói, Quay video Full HD, Chế độ làm đẹp","Tự động lấy nét, Chạm lấy nét, Nhận diện khuôn mặt, HDR, Panorama","2160p@30fps, 1080p@30fps gyro-EIS, 720p@960fps, HDR",Qualcomm Snapdragon 835 8 nhân 64-bit,4 GB,64 GB,"MicroSD, hỗ trợ tối đa 256 GB",Dài 156 mm - Rộng 77 mm - Ngang 7.9 mm,191 g,Pin chuẩn Li-Ion 3230 mAh,"3G, 4G LTE Cat 16",1 SIM Nano,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, DLNA, Wi-Fi Direct, Wi-Fi hotspot"
"https://didongmango.com/images/products/2022/06/10/original/5st_1654883270.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sv_1654883270.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sd_1654883270.jpg.jpg",16G,1.690.000₫,iPhone 5S 16G cũ (Đẹp 98-99%) ,0982351080,https://didongmango.com/iphone-5c/iphone-5s-cu-99-p257.html,5/5,286,IPHONE,"Trắng,Xám,Vàng",iOS 12.4.6,Tiếng Việt,IPS LCD 4.0 inches 640 x 1136 pixels,"8 MP, f/2.2","1.2 MP, f/2.4","Dual-LED dual-tone flash, HDR","1080p@30fps, 720p@120fps",Apple A7 Dual-core 1.3 GHz Cyclone,1G,16G,Không,123.8 x 58.6 x 7.6 mm,112 g,Li-Po 1560 mAh,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",
https://didongmango.com/images/products/2019/07/10/original/iphone-5c-32gb_1562743667.jpg.jpg,8G,990.000₫,iPhone 5C 8G cũ (Đẹp 98-99%) - Cam kết hàng nguyên bản ,0982351080,https://didongmango.com/iphone-5c/dien-thoai-iphone-5c-qt-p306.html,5/5,167,IPHONE,"Vàng,Trắng,Xanh,Hồng,Xanh",iOS 10.3.3,Tiếng Việt,IPS LCD 4.0 inches 640 x 1136 pixels,"8 MP, f/2.4",1.2 MP,"LED flash, panorama, HDR",1080p@30fps,Apple A6,1 GB,8 GB,Không,124.4 x 59.2 x 9 mm,132 g,Li-Po 1510 mAh,2G/ 3G/ 4G,1 SIM NANO,Wi-Fi 802.11 b/g/n,2.0
"https://didongmango.com/images/products/2022/06/10/original/5sd_1654883020.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5st_1654883020.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sv_1654883021.jpg.jpg",32G,1.890.000₫,iPhone 5S 32G cũ (Đẹp 98-99%) ,0982351080,https://didongmango.com/iphone-5c/iphone-5s-cu-99-copy-p1473.html,5/5,5,IPHONE,"Trắng,Vàng,Xám",iOS 12.4.6,Tiếng Việt,IPS LCD 4.0 inches 640 x 1136 pixels,"8 MP, f/2.2","1.2 MP, f/2.4","Dual-LED dual-tone flash, HDR","1080p@30fps, 720p@120fps",Apple A7 Dual-core 1.3 GHz Cyclone,1G,16G,Không,123.8 x 58.6 x 7.6 mm,112 g,Li-Po 1560 mAh,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",
"https://didongmango.com/images/products/2020/07/29/large/formatfactorygoogle-pixel-2-xl-la-vua_1595999002.jpg,https://didongmango.com/images/products/2020/07/29/original/camera-gg-_1595999098.jpg.jpg",,2.890.000₫,Google Pixel 2 XL Mới ,0982351080,https://didongmango.com/pixel-2-xl/google-pixel-2-xl-new-p1343.html,5/5,81,Google Pixel,"Đen,Trắng",,10,Tiếng Việt,P-OLED 6.0 inches 1440 x 2880 pixels,12.2 MP,8 MP,"Dual-LED flash, HDR, panorama","4K@30fps gyro-EIS, 1080p@30/60/120fps gyro-EIS, 720p@240fps gyro-EIS",Snapdragon 835,4GB,64GB,Không,157.9 x 76.7 x 7.9 mm,175 g 6.17 oz,3520 mAh,2G / 3G / 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2020/07/27/large/formatfactorygoogle-pixel-2-xl-la-vua_1595845024.jpg,https://didongmango.com/images/products/2020/07/23/original/camera-gg-_1595467720.jpg.jpg",,2.590.000₫,Google Pixel 2 XL cũ (Đẹp 99%) ,0982351080,https://didongmango.com/pixel-2-xl/google-pixel-2-xl-p1341.html,5/5,416,Google Pixel,"Đen,Trắng",,10,Tiếng Việt,P-OLED 6.0 inches 1440 x 2880 pixels,12.2 MP,8 MP,"Dual-LED flash, HDR, panorama","4K@30fps gyro-EIS, 1080p@30/60/120fps gyro-EIS, 720p@240fps gyro-EIS",Snapdragon 835,4GB,64GB,Không,157.9 x 76.7 x 7.9 mm,175 g 6.17 oz,3520 mAh,2G / 3G / 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
https://didongmango.com/images/products/2021/03/09/original/pixel-2_1615276897.png.png,,2.290.000₫,Google Pixel 2 cũ (Đẹp 99%) ,0982351080,https://didongmango.com/pixel-2-xl/pixel-2-p1447.html,5/5,118,Google Pixel,"Đen,Trắng,Xanh",,8.0,Tiếng Việt,AMOLED 5.0 inches 1080 x 1920 pixels,12.2 MP,8 MP,"Dual-LED flash, HDR, panorama","4K@30fps gyro-EIS, 1080p@30/60/120fps gyro-EIS, 720p@240fps gyro-EIS",Snapdragon 835,4GB,64GB,Không,145.7 x 69.7 x 7.8 mm,143 g,2700 mAh,2G / 3G / 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2022/06/10/original/5seh_1654883127.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sex_1654883127.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sev_1654883127.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/set_1654883128.jpg.jpg",32G,2.390.000₫,iPhone 5SE 32G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-5c/iphone-5-se-32g-cu-99-p751.html,5/5,65,IPHONE,"Trắng,Xám,Hồng,Vàng",iOS 11,Tiếng Việt,IPS LCD 4.0 inches 640 x 1136 pixels,"12 MP, f/2.2","1.2 MP f/2.4, 31mm","Autofocus, HDR, Panorama, Led Flash","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps",Apple A9 Dual-core 1.84 GHz Twister,2G,32G,Không,123.8 x 58.6 x 7.6 mm,113g,Li-Po 1624 mAh,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",
https://didongmango.com/images/products/2022/06/28/large/avt-google-pixel-4a-xanh_1656471880.png,,5.590.000₫,Google Pixel 4a cũ (Đẹp 99%) ,0982351080,https://didongmango.com/google-pixel-4-xl/google-pixel-4a-cu-dep-99-p1537.html,5/5,84,Google Pixel,"Hồng,Titan,Đen,Xám",,10,Tiếng Việt,P-OLED 6.3 inches 1440 x 3040 pixels,12.2 MP + 16 MP,8 MP + 8 MP,"Dual-LED flash, Auto-HDR, panorama","4K@30fps, 1080p@30/60/120fps, 1080p@30fps gyro-EIS",Snapdragon 855,6GB,64GB,Không,160.4 x 75.1 x 8.2 mm,193 g,3700 mAh,2G / 3G / 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2022/06/10/original/5seh_1654883197.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sev_1654883197.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/set_1654883197.jpg.jpg,https://didongmango.com/images/products/2022/06/10/original/5sex_1654883197.jpg.jpg",16G,2.090.000₫,iPhone 5SE 16G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/iphone-5c/iphone-5-se-cu-p740.html,5/5,336,IPHONE,"Trắng,Xám,Hồng,Vàng",iOS 14.4,Tiếng Việt,IPS LCD 4.0 inches 640 x 1136 pixels,12 MP f/2.2,"1.2 MP f/2.4, 31mm","Dual-LED dual-tone flash, HDR","4K@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps",Apple A9 Dual-core 1.84 GHz Twister,2G,16G,Không,123.8 x 58.6 x 7.6 mm,113g,Li-Po 1624 mAh,2G/ 3G/ 4G,1 sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",
"https://didongmango.com/images/products/2021/07/31/large/videoyyyy-4k_1627783422.jpg,https://didongmango.com/images/products/2021/07/28/original/maxresdefault_1627529495.jpg.jpg",,4.390.000₫,LG V50 ThinQ 5G cũ (Đẹp 99%) ,0982351080,https://didongmango.com/lg-v50/lg-v50-thinq-5g-cu-dep-99-p1074.html,5/5,636,LG,Đen,,9.0 Pie; LG UX 8.0,Đa ngôn ngữ,"P-OLED 6.4 inches 1440 x 3120 pixels, 19.59 ratio","12 MP, 27mm standard, f/1.5 + 12 MP, 52mm telephoto, f/2.4 + 16 MP, 16mm ultrawide, f/1.9",8 MP + 5 MP,HDR,"2160p@30/60fps, 1080p@30/60/240fps, 24-bit/192kHz stereo sound rec., HDR10 video, gyro-EIS",Qualcomm SDM855 Snapdragon 855 7 nm,6 GB RAM,128GB,"microSD, up to 1 TB",159.2 x 76.1 x 8.3 mm,183 g,Li-Po 4000 mAh,2G/ 3G/ 4G,1 Sim,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
"https://didongmango.com/images/products/2022/06/08/original/600_1654707582.jpg.jpg,https://didongmango.com/images/products/2022/06/08/original/900_1654707627.jpg.jpg",,4.890.000₫,Google Pixel 4 XL cũ (Đẹp 99%) ,0982351080,https://didongmango.com/google-pixel-4-xl/google-pixel-4-xl-cu-dep-99-p1478.html,5/5,84,Google Pixel,"Đen,Trắng",,10,Tiếng Việt,P-OLED 6.3 inches 1440 x 3040 pixels,12.2 MP + 16 MP,8 MP + 8 MP,"Dual-LED flash, Auto-HDR, panorama","4K@30fps, 1080p@30/60/120fps, 1080p@30fps gyro-EIS",Snapdragon 855,6GB,64GB,Không,160.4 x 75.1 x 8.2 mm,193 g,3700 mAh,2G / 3G / 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
https://didongmango.com/images/products/2022/06/26/large/google-pixel-4-xl-1-600x600_1656216761.jpg,,6.990.000₫,Google Pixel 4 XL Mới ,0982351080,https://didongmango.com/google-pixel-4-xl/google-pixel-4-xl-p1347.html,5/5,6,Google Pixel,"Đen,Trắng",,10,Tiếng Việt,P-OLED 6.3 inches 1440 x 3040 pixels,12.2 MP + 16 MP,8 MP + 8 MP,"Dual-LED flash, Auto-HDR, panorama","4K@30fps, 1080p@30/60/120fps, 1080p@30fps gyro-EIS",Snapdragon 855,6GB,64GB,Không,160.4 x 75.1 x 8.2 mm,193 g,3700 mAh,2G / 3G / 4G,1 SIM,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot"
